"area","source_file","key","plural_category","plural_category_required_for_locales","english_source","context","placeholders_keep_exact","glossary_terms_to_review","current_de","current_es","current_fr","current_ja","current_ko","current_pl","current_pt-br","current_pt-pt","current_ru","current_zh-cn","current_zh-tw"
"webview","src/webviews/i18n/en.json","commit.amendContext.loading","","","Loading branch history...","Webview amend-commit context panel.","","branch","Branch-Verlauf wird geladen …","Cargando historial de rama...","Chargement de l'historique branche...","ブランチ 履歴を読み込み中...","브랜치 기록 로드 중...","Ładowanie historii gałąź...","Carregando histórico branch...","Carregando histórico ramo...","Загрузка истории ветка...","正在加载 分支 历史记录...","正在載入 分支 歷史記錄..."
"webview","src/webviews/i18n/en.json","commit.amendContext.empty","","","No commits to show.","Webview amend-commit context panel.","","","Keine Commits zum Anzeigen.","No hay commits para mostrar.","Aucun commits à afficher.","表示する コミット がありません。","표시할 커밋가 없습니다.","Brak commity do pokazania.","Nenhum commits para mostrar.","Sem commits para mostrar.","Нет коммиты для отображения.","没有 提交 可显示。","沒有 提交 可顯示。"
"webview","src/webviews/i18n/en.json","branch.search.placeholder","","","Search branches","Webview branch search/list UI.","","","Branches suchen","Buscar ramas","Rechercher branches","検索","브랜치 검색","Wyszukaj gałęzie","Pesquisa branches","Pesquisa ramos","Поиск ветки","搜索分支","搜尋分支"
"webview","src/webviews/i18n/en.json","branch.search.clear","","","Clear branch search","Webview branch search/list UI.","","branch","Branch-Suche löschen","Borrar búsqueda rama","Effacer la recherche branche","ブランチ検索をクリア","브랜치 검색 지우기","Wyczyść wyszukiwanie gałąź","Limpar pesquisa branch","Limpar pesquisa ramo","Очистить поиск ветка","清除 分支 搜索","清除 分支 搜索"
"webview","src/webviews/i18n/en.json","branch.search.clear.title","","","Clear","Webview branch search/list UI.","","","Löschen","Borrar","Effacer","クリア","지우기","Jasne","Limpar","Limpar","Очистить","清除","清除"
"webview","src/webviews/i18n/en.json","branch.noMatches","","","No matching branches","Webview branch search/list UI.","","","Keine passenden Branches","No hay coincidencias ramas","Aucun branches correspondant","一致するブランチはありません","일치하는 브랜치가 없습니다.","Brak pasującego gałęzie","Nenhuma correspondência branches","Nenhuma correspondência ramos","Нет соответствия ветки","没有匹配的分支","沒有匹配的分支"
"webview","src/webviews/i18n/en.json","branch.section.local","","","Local","Webview branch search/list UI.","","","Lokal","locales","Locale","ローカル","지역","Lokalny","locais","locais","Местный","本地","本地"
"webview","src/webviews/i18n/en.json","branch.section.remote","","","Remote","Webview branch search/list UI.","","Remote","Remote","Remoto","À distance","リモート","원격","Zdalny","Remoto","Remoto","Удаленный","远程","遠端"
"webview","src/webviews/i18n/en.json","branch.menu.newBranchFrom","","","New Branch from {branch}...","Webview branch context-menu action.","{branch}","Branch; branch","Neuer Branch aus {branch} …","Nueva rama desde {branch}...","Nouvelle branche à partir de {branch}...","{branch} から新しいブランチ...","{branch}에서 새 브랜치...","Nowa gałąź z {branch}...","Novo branch a partir de {branch}...","Novo ramo a partir de {branch}...","Новая ветка от {branch}...","从 {branch} 新建分支...","從 {branch} 新建分支..."
"webview","src/webviews/i18n/en.json","branch.menu.update","","","Update","Webview branch context-menu action.","","","Aktualisieren","Actualizar","Mettre à jour","更新","업데이트","Aktualizuj","Atualizar","Atualizar","Обновить","更新","更新"
"webview","src/webviews/i18n/en.json","branch.menu.push","","","Push...","Webview branch context-menu action.","","Push","Pushen …","push...","push...","プッシュ...","푸시...","wypchnij...","push...","push...","отправить...","推送...","推送..."
"webview","src/webviews/i18n/en.json","branch.menu.rename","","","Rename...","Webview branch context-menu action.","","","Umbenennen …","Renombrar...","Renommer...","名前の変更...","이름 바꾸기...","Zmień nazwę...","Renomear...","Mudar o nome...","Переименовать...","重命名...","重新命名..."
"webview","src/webviews/i18n/en.json","branch.menu.checkout","","","Checkout","Webview branch context-menu action.","","Checkout","Auschecken","Checkout","Checkout","チェックアウト","체크아웃","Checkout","Checkout","Checkout","Checkout","检出","簽出"
"webview","src/webviews/i18n/en.json","branch.menu.checkoutAndRebase","","","Checkout and Rebase onto {branch}","Webview branch context-menu action.","{branch}","branch; Rebase; Checkout","Auschecken und auf {branch} rebasen","Checkout y rebase sobre {branch}","Checkout et rebase sur {branch}","{branch} にチェックアウトしてリベース","{branch}로 체크아웃하고 리베이스","Checkout i rebase na {branch}","Checkout e rebase em {branch}","Checkout e rebase em {branch}","Переключиться и перебазировать на {branch}","检出并变基到 {branch}","簽出並變基到 {branch}"
"webview","src/webviews/i18n/en.json","branch.menu.rebaseOnto","","","Rebase {current} onto {selected}","Webview branch context-menu action.","{current} {selected}","Rebase","{current} auf {selected} rebasen","Rebase de {current} sobre {selected}","Rebase de {current} sur {selected}","{current} を {selected} にリベース","{current}를 {selected}로 리베이스","Rebase {current} na {selected}","Rebase de {current} em {selected}","Rebase de {current} em {selected}","Перебазировать {current} на {selected}","将 {current} 变基到 {selected}","將 {current} 變基到 {selected}"
"webview","src/webviews/i18n/en.json","branch.menu.mergeInto","","","Merge {selected} into {current}","Webview branch context-menu action.","{selected} {current}","Merge","{selected} in {current} mergen","Fusionar {selected} en {current}","Fusionner {selected} dans {current}","{selected} を {current} にマージ","{selected}를 {current}에 병합","Scal {selected} z {current}","Mesclar {selected} em {current}","Integrar {selected} em {current}","Слить {selected} в {current}","将 {selected} 合并到 {current}","將 {selected} 合併到 {current}"
"webview","src/webviews/i18n/en.json","branch.menu.delete","","","Delete","Webview branch context-menu action.","","","Löschen","Eliminar","Supprimer","削除","삭제","Usuń","Excluir","Eliminar","Удалить","删除","刪除"
"webview","src/webviews/i18n/en.json","status.modified","","","Modified","Webview Git file status label.","","","Geändert","Modificado","Modifié","修正済み","수정됨","Zmodyfikowany","Modificado","Modificado","Модифицированный","修改","修改"
"webview","src/webviews/i18n/en.json","status.added","","","Added","Webview Git file status label.","","","Hinzugefügt","Añadido","Ajouté","追加されました","추가됨","Dodano","Adicionado","Adicionado","Добавлено","已添加","已新增"
"webview","src/webviews/i18n/en.json","status.deleted","","","Deleted","Webview Git file status label.","","","Gelöscht","Eliminado","Supprimé","削除されました","삭제됨","Usunięto","Excluído","Excluído","Удалено","已删除","已刪除"
"webview","src/webviews/i18n/en.json","status.renamed","","","Renamed","Webview Git file status label.","","","Umbenannt","Renombrado","Renommé","名前変更","이름이 변경됨","Zmieniono nazwę","Renomeado","Renomeado","Переименован","更名","更名"
"webview","src/webviews/i18n/en.json","status.conflicting","","","Conflicting","Webview Git file status label.","","","In Konflikt","Conflictivo","Conflit","矛盾している","충돌","Sprzeczne","Conflitante","Conflitante","конфликтующий","冲突","衝突"
"webview","src/webviews/i18n/en.json","status.unversioned","","","Unversioned","Webview Git file status label.","","","Unversioniert","no versionado","Non versionné","バージョン管理されていない","버전이 지정되지 않음","Niewersjonowane","Não versionado","Não versionado","Неверсированный","无版本控制","無版本控制"
"webview","src/webviews/i18n/en.json","status.copied","","","Copied","Webview Git file status label.","","","Kopiert","copiado","Copié","コピーされました","복사됨","Skopiowano","Copiado","Copiado","Скопировано","已复制","已複製"
"webview","src/webviews/i18n/en.json","status.typeChanged","","","Type Changed","Webview Git file status label.","","","Typ geändert","Tipo cambiado","Type modifié","タイプが変更されました","유형이 변경됨","Typ zmieniony","Tipo alterado","Tipo alterado","Тип изменен","类型已更改","類型已更改"
"webview","src/webviews/i18n/en.json","commitInfo.noSelection","","","No commit selected","Webview selected-commit details panel.","","commit","Kein Commit ausgewählt","No hay ningún commit seleccionado","Aucun commit sélectionné","コミットが選択されていません","선택된 커밋이 없습니다","Nie wybrano commita","Nenhum commit selecionado","Nenhum commit selecionado","Коммит не выбран","未选择提交","未選擇提交"
"webview","src/webviews/i18n/en.json","commitInfo.changedFiles","","","Changed Files","Webview selected-commit details panel.","","","Geänderte Dateien","Archivos modificados","Fichiers modifiés","変更されたファイル","변경된 파일","Zmienione pliki","Arquivos alterados","Arquivos alterados","Измененные файлы","更改的文件","更改的文件"
"webview","src/webviews/i18n/en.json","commitInfo.details","","","Commit Details","Webview selected-commit details panel.","","Commit","Commit-Details","Detalles de commit","Détails du commit","詳細はこちら","커밋 세부 정보","Szczegóły commit","Detalhes commit","Detalhes commit","коммит Подробности","提交详细资料","提交詳細資料"
"webview","src/webviews/i18n/en.json","commitInfo.byAuthor","","","by {author}","Webview selected-commit details panel.","{author}","","von {author}","por {author}","par {author}","by {author}","작성자: {author}","przez {author}","por {author}","por {author}","от {author}","通过 {author}","透過 {author}"
"webview","src/webviews/i18n/en.json","commitInfo.emailOnDate","","","{email} on {date}","Webview selected-commit details panel.","{email} {date}","","{email} am {date}","{email} en {date}","{email} sur {date}","{email} 上の {date}","{date}의 {email}","{email} na {date}","{email} em {date}","{email} em {date}","{email} на {date}","{email} 上 {date}","{email} 上 {date}"
"webview","src/webviews/i18n/en.json","commitInfo.filesChanged.one","one","de es fr pl pt-br pt-pt ru","{count} file changed","Webview selected-commit details panel.","{count}","","{count} Datei geändert","Archivo {count} cambiado","Fichier {count} modifié","","","Zmieniono plik {count}","Arquivo {count} alterado","Ficheiro {count} alterado","Файл {count} изменен.","",""
"webview","src/webviews/i18n/en.json","commitInfo.filesChanged.other","other","de es fr ja ko pl pt-br pt-pt ru zh-cn zh-tw","{count} files changed","Webview selected-commit details panel.","{count}","","{count} Dateien geändert","Los archivos {count} cambiaron","Fichiers {count} modifiés","{count} ファイルが変更されました","{count} 파일이 변경됨","Zmieniono pliki {count}","Arquivos {count} alterados","Ficheiros {count} alterados","Файлы {count} изменены","{count} 文件已更改","{count} 檔案已更改"
"webview","src/webviews/i18n/en.json","commitPanel.noChanges","","","No changes","Webview commit panel / changed files area.","","","Keine Änderungen","Sin cambios","Aucun changement","変更なし","변경사항 없음","Żadnych zmian","Sem alterações","Sem alterações","Никаких изменений","没有变化","沒有變化"
"webview","src/webviews/i18n/en.json","commitPanel.changes","","","Changes","Webview commit panel / changed files area.","","","Änderungen","Cambios","Changements","変更点","변경 사항","Zmiany","Mudanças","Mudanças","Изменения","变化","變化"
"webview","src/webviews/i18n/en.json","commitPanel.unversionedFiles","","","Unversioned Files","Webview commit panel / changed files area.","","","Unversionierte Dateien","Archivos no versionados","Fichiers non versionnés","バージョン管理されていないファイル","버전이 지정되지 않은 파일","Niewersjonowane pliki","Arquivos não versionados","Arquivos não versionados","Неверсионные файлы","无版本控制的文件","無版本控制的文件"
"webview","src/webviews/i18n/en.json","shelf.empty","","","No shelved changes","Webview shelved/stashed changes UI.","","","Keine abgelegten Änderungen","Sin cambios en guardado en shelf","Aucun changement mis en shelf","シェルフ済み の変更はありません","선반에 보관됨 변경 사항 없음","Brak zmian w odłożone na półkę","Nenhuma alteração colocado no shelf","Sem alteração colocado no shelf","Никаких изменений отложено на полку","已搁置 没有变化","已擱置 沒有變化"
"webview","src/webviews/i18n/en.json","shelf.noFiles","","","No files in this shelved change.","Webview shelved/stashed changes UI.","","","Keine Dateien in dieser abgelegten Änderung.","Ningún archivo en este guardado en shelf cambia.","Aucun fichier dans ce changement mis en shelf.","この シェルフ済み 変更にはファイルがありません。","이 선반에 보관됨 변경 사항에는 파일이 없습니다.","Brak plików w tej zmianie odłożone na półkę.","Nenhum arquivo neste colocado no shelf foi alterado.","Nenhum ficheiro neste colocado no shelf foi alterado.","Никакие файлы в этом отложено на полку не изменяются.","此 已搁置 中没有文件发生变化。","此 已擱置 中沒有檔案變更。"
"webview","src/webviews/i18n/en.json","shelf.defaultTitle","","","Shelved changes","Webview shelved/stashed changes UI.","","","Abgelegte Änderungen","Cambios en guardado en shelf","Modifications du mis en shelf","シェルフ済みの変更点","선반에 보관됨 변경 사항","Zmiany w odłożone na półkę","Mudanças colocado no shelf","Mudanças colocado no shelf","Изменения отложено на полку","已搁置 变化","已擱置 變化"
"webview","src/webviews/i18n/en.json","shelf.action.unstash","","","Unstash...","Webview shelved/stashed changes UI.","","","Unstash …","Destapar...","Détacher...","スタッシュを解除...","보관 해제...","Usuń skrytkę...","Desembalar...","Desembalar...","Удалить...","取消隐藏...","取消隱藏..."
"webview","src/webviews/i18n/en.json","shelf.action.showDiffNewTab","","","Show Diff in a New Tab","Webview shelved/stashed changes UI.","","","Diff in neuem Tab anzeigen","Mostrar diferencia en una nueva pestaña","Afficher la différence dans un nouvel onglet","新しいタブで差分を表示","새 탭에 차이점 표시","Pokaż różnicę w nowej karcie","Mostrar diferença em uma nova guia","Mostrar diferença numa nova guia","Показать разницу в новой вкладке","在新选项卡中显示差异","在新分頁中顯示差異"
"webview","src/webviews/i18n/en.json","shelf.action.popDescription","","","Pop (apply and remove)","Webview shelved/stashed changes UI.","","","Pop (anwenden und entfernen)","Pop (aplicar y quitar)","Pop (appliquer et supprimer)","ポップ（貼って剥がす）","팝(적용 및 제거)","Pop (zastosuj i usuń)","Pop (aplicar e remover)","Pop (aplicar e remover)","Pop (применить и удалить)","弹出（应用和删除）","彈出（應用和刪除）"
"webview","src/webviews/i18n/en.json","merge.count.changes.one","one","de es fr pl pt-br pt-pt ru","{count} change","Webview merge/conflict count or merge-related UI.","{count}","","{count} Änderung","cambio {count}","Changement {count}","","","Zmiana {count}","Alteração {count}","Alteração {count}","{count} изменение","",""
"webview","src/webviews/i18n/en.json","merge.count.changes.other","other","de es fr ja ko pl pt-br pt-pt ru zh-cn zh-tw","{count} changes","Webview merge/conflict count or merge-related UI.","{count}","","{count} Änderungen","Cambios en {count}","Modifications du {count}","{count}の変更点","{count} 변경 사항","Zmiany w {count}","Mudanças {count}","Mudanças {count}","Изменения {count}","{count} 变化","{count} 變化"
"webview","src/webviews/i18n/en.json","merge.count.conflicts.one","one","de es fr pl pt-br pt-pt ru","{count} conflict","Webview merge/conflict count or merge-related UI.","{count}","","{count} Konflikt","Conflicto {count}","Conflit {count}","","","Konflikt {count}","Conflito {count}","Conflito {count}","Конфликт {count}","",""
"webview","src/webviews/i18n/en.json","merge.count.conflicts.other","other","de es fr ja ko pl pt-br pt-pt ru zh-cn zh-tw","{count} conflicts","Webview merge/conflict count or merge-related UI.","{count}","","{count} Konflikte","Conflictos {count}","Conflits {count}","{count} の競合","{count} 충돌","Konflikty {count}","Conflitos {count}","Conflitos {count}","{count} конфликты","{count}冲突","{count}衝突"
"webview","src/webviews/i18n/en.json","merge.toolbar.applyNonConflicting","","","Apply non-conflicting changes","Webview merge/conflict count or merge-related UI.","","","Konfliktfreie Änderungen übernehmen","Aplicar cambios que no entren en conflicto","Appliquer des modifications non conflictuelles","競合しない変更を適用する","충돌하지 않는 변경 사항 적용","Zastosuj zmiany, które nie powodują konfliktu","Aplicar alterações não conflitantes","Aplicar alterações não conflituantes","Применить неконфликтующие изменения","应用不冲突的更改","應用不衝突的更改"
"webview","src/webviews/i18n/en.json","merge.toolbar.prevConflict.title","","","Previous conflict (P / Shift+F7)","Webview merge/conflict count or merge-related UI.","","","Vorheriger Konflikt (P / Umschalt+F7)","Conflicto anterior (P/Shift+F7)","Conflit précédent (P / Shift+F7)","以前の競合 (P / Shift+F7)","이전 충돌(P/Shift+F7)","Poprzedni konflikt (P / Shift+F7)","Conflito anterior (P/Shift+F7)","Conflito anterior (P/Shift+F7)","Предыдущий конфликт (P/Shift+F7)","以前的冲突（P / Shift+F7）","以前的衝突（P / Shift+F7）"
"webview","src/webviews/i18n/en.json","merge.toolbar.prevConflict.label","","","Previous conflict","Webview merge/conflict count or merge-related UI.","","","Vorheriger Konflikt","Conflicto anterior","Conflit précédent","以前の紛争","이전 갈등","Poprzedni konflikt","Conflito anterior","Conflito anterior","Предыдущий конфликт","以前的冲突","以前的衝突"
"webview","src/webviews/i18n/en.json","merge.toolbar.nextConflict.title","","","Next conflict (N / F7)","Webview merge/conflict count or merge-related UI.","","","Nächster Konflikt (N / F7)","Próximo conflicto (N/F7)","Conflit suivant (N/F7)","次の競合 (N / F7)","다음 충돌(N/F7)","Następny konflikt (N / F7)","Próximo conflito (N/F7)","Próximo conflito (N/F7)","Следующий конфликт (N/F7)","下一个冲突 (N/F7)","下一個衝突 (N/F7)"
"webview","src/webviews/i18n/en.json","merge.toolbar.nextConflict.label","","","Next conflict","Webview merge/conflict count or merge-related UI.","","","Nächster Konflikt","Próximo conflicto","Prochain conflit","次の紛争","다음 충돌","Następny konflikt","Próximo conflito","Próximo conflito","Следующий конфликт","下一次冲突","下一次衝突"
"webview","src/webviews/i18n/en.json","merge.toolbar.ignoreMode.title","","","Re-parse conflicts with or without whitespace differences","Webview merge/conflict count or merge-related UI.","","","Konflikte mit oder ohne Leerraumunterschiede neu einlesen","Volver a analizar conflictos con o sin diferencias de espacios en blanco","Réanalyser les conflits avec ou sans différences d'espaces","空白の違いの有無にかかわらず競合を再解析する","공백 차이 유무에 관계없이 재분석 충돌","Ponownie przeanalizuj konflikty z różnicami w białych znakach lub bez nich","Analise novamente os conflitos com ou sem diferenças de espaço em branco","Analise novamente os conflitos com ou sem diferenças de espaço em branco","Конфликты повторного анализа с различиями в пробелах или без них","重新解析有或没有空格差异的冲突","重新解析有或沒有空格差異的衝突"
"webview","src/webviews/i18n/en.json","merge.toolbar.ignoreMode.none","","","Do not ignore","Webview merge/conflict count or merge-related UI.","","","Nicht ignorieren","no ignorar","N'ignorez pas","無視しないでください","무시하지 마세요","Nie ignoruj","Não ignore","Não ignore","Не игнорируйте","不要忽视","不要忽視"
"webview","src/webviews/i18n/en.json","merge.toolbar.ignoreMode.whitespace","","","Ignore whitespace","Webview merge/conflict count or merge-related UI.","","","Leerraum ignorieren","Ignorar espacios en blanco","Ignorer les espaces","空白を無視する","공백 무시","Ignoruj białe znaki","Ignorar espaços em branco","Ignorar espaços em branco","Игнорировать пробелы","忽略空格","忽略空格"
"webview","src/webviews/i18n/en.json","merge.toolbar.highlightWords","","","Highlight words","Webview merge/conflict count or merge-related UI.","","","Wörter hervorheben","Resaltar palabras","Surligner les mots","単語を強調表示する","단어 강조 표시","Zaznacz słowa","Destacar palavras","Destacar palavras","Выделить слова","突出显示单词","突出顯示單字"
"webview","src/webviews/i18n/en.json","merge.toolbar.showDetails","","","Show Details","Webview merge/conflict count or merge-related UI.","","","Details anzeigen","Mostrar detalles","Afficher les détails","詳細を表示","세부정보 표시","Pokaż szczegóły","Mostrar detalhes","Mostrar detalhes","Показать детали","显示详情","顯示詳情"
"webview","src/webviews/i18n/en.json","merge.toolbar.hideDetails","","","Hide Details","Webview merge/conflict count or merge-related UI.","","","Details ausblenden","Ocultar detalles","Masquer les détails","詳細を隠す","세부정보 숨기기","Ukryj szczegóły","Ocultar detalhes","Ocultar detalhes","Скрыть детали","隐藏详细信息","隱藏詳細訊息"
"webview","src/webviews/i18n/en.json","merge.toolbar.jumpUnresolved.title","","","Jump to next unresolved conflict","Webview merge/conflict count or merge-related UI.","","","Zum nächsten nicht aufgelösten Konflikt springen","Saltar al siguiente conflicto no resuelto","Passer au prochain conflit non résolu","次の未解決の競合にジャンプします","해결되지 않은 다음 충돌로 이동","Przejdź do następnego nierozwiązanego konfliktu","Ir para o próximo conflito não resolvido","Ir para o próximo conflito não resolvido","Перейти к следующему неразрешенному конфликту","跳转到下一个未解决的冲突","跳到下一個未解決的衝突"
"webview","src/webviews/i18n/en.json","merge.toolbar.acceptAllYours.title","","","Accept all left-side changes into the result","Webview merge/conflict count or merge-related UI.","","","Alle Änderungen der linken Seite in das Ergebnis übernehmen","Aceptar todos los cambios del lado izquierdo en el resultado.","Acceptez toutes les modifications du côté gauche dans le résultat","左側のすべての変更を結果に受け入れます","결과에 대한 모든 왼쪽 변경 사항을 수락합니다.","Zaakceptuj wszystkie zmiany po lewej stronie w wyniku","Aceite todas as alterações do lado esquerdo no resultado","Aceite todas as alterações do lado esquerdo no resultado","Принять все изменения слева в результате","接受结果中所有左侧更改","接受結果中所有左側更改"
"webview","src/webviews/i18n/en.json","merge.toolbar.acceptAllYours.label","","","Accept All Yours","Webview merge/conflict count or merge-related UI.","","","Alle eigenen übernehmen","Acepta todo lo tuyo","Acceptez tout le vôtre","すべてを受け入れる","당신의 모든 것을 받아들이세요","Zaakceptuj wszystko, co Twoje","Aceite todos os seus","Aceite todos os seus","Примите все свое","接受你的一切","接受你的一切"
"webview","src/webviews/i18n/en.json","merge.toolbar.acceptAllTheirs.title","","","Accept all right-side changes into the result","Webview merge/conflict count or merge-related UI.","","","Alle Änderungen der rechten Seite in das Ergebnis übernehmen","Aceptar todos los cambios del lado derecho en el resultado.","Acceptez toutes les modifications du côté droit dans le résultat","右側の変更をすべて結果に受け入れます","결과에 대한 모든 오른쪽 변경 사항을 수락합니다.","Zaakceptuj wszystkie zmiany po prawej stronie w wyniku","Aceite todas as alterações do lado direito no resultado","Aceite todas as alterações do lado direito no resultado","Принять все правые изменения в результате","接受结果中所有右侧更改","接受結果中所有右側更改"
"webview","src/webviews/i18n/en.json","merge.toolbar.acceptAllTheirs.label","","","Accept All Theirs","Webview merge/conflict count or merge-related UI.","","","Alle fremden übernehmen","Acepta todo lo suyo","Acceptez tous les leurs","彼らのすべてを受け入れる","그들의 모든 것을 받아들이십시오","Zaakceptuj wszystkie ich","Aceite todos os seus","Aceite todos os seus","Примите все их","接受他们的一切","接受他們的一切"
"webview","src/webviews/i18n/en.json","merge.status.unresolved","","","{count} unresolved","Webview merge/conflict count or merge-related UI.","{count}","","{count} nicht aufgelöst","{count} sin resolver","{count} non résolu","{count} 未解決","{count} 해결되지 않음","{count} nierozwiązany","{count} não resolvido","{count} não resolvido","{count} нерешенный","{count} 未解决","{count} 未解決"
"webview","src/webviews/i18n/en.json","merge.status.resolved","","","{resolved}/{total} resolved","Webview merge/conflict count or merge-related UI.","{resolved} {total}","","{resolved}/{total} aufgelöst","{resolved}/{total} resuelto","{resolved}/{total} résolu","{resolved}/{total} 解決済み","{resolved}/{total} 해결됨","{resolved}/{total} rozwiązany","{resolved}/{total} resolvido","{resolved}/{total} resolvido","{resolved}/{total} решено","{resolved}/{total}已解决","{resolved}/{total}已解決"
"webview","src/webviews/i18n/en.json","merge.status.hunk","","","Hunk {current}/{total}","Webview merge/conflict count or merge-related UI.","{current} {total}","","Block {current}/{total}","Galán {current}/{total}","Morceau {current}/{total}","ハンク {current}/{total}","덩어리 {current}/{total}","Przystojniak {current}/{total}","Pedaço {current}/{total}","Pedaço {current}/{total}","Красавчик {current}/{total}","猛男{current}/{total}","猛男{current}/{total}"
"webview","src/webviews/i18n/en.json","merge.header.conflictsResolved","","","{resolved}/{total} conflicts resolved","Webview merge/conflict count or merge-related UI.","{resolved} {total}","","{resolved}/{total} Konflikte aufgelöst","Conflictos {resolved}/{total} resueltos","Conflits {resolved}/{total} résolus","{resolved}/{total} の競合が解決されました","{resolved}/{total} 충돌이 해결되었습니다.","Rozwiązano konflikty {resolved}/{total}","Conflitos {resolved}/{total} resolvidos","Conflitos {resolved}/{total} resolvidos","Конфликты {resolved}/{total} разрешены.","{resolved}/{total} 冲突已解决","{resolved}/{total} 衝突已解決"
"webview","src/webviews/i18n/en.json","merge.pane.changesFrom","","","Changes from {label}","Webview merge/conflict count or merge-related UI.","{label}","","Änderungen aus {label}","Cambios desde {label}","Changements par rapport à {label}","{label}からの変更点","{label}의 변경 사항","Zmiany w stosunku do {label}","Mudanças de {label}","Mudanças de {label}","Изменения по сравнению с {label}","{label} 的变化","{label} 的變化"
"webview","src/webviews/i18n/en.json","merge.pane.result","","","Result {path}","Webview merge/conflict count or merge-related UI.","{path}","","Ergebnis {path}","Resultado {path}","Résultat {path}","結果 {path}","결과 {path}","Wynik {path}","Resultado {path}","Resultado {path}","Результат {path}","结果{path}","結果{path}"
"webview","src/webviews/i18n/en.json","merge.footer.useFileOurs","","","Use File Ours","Webview merge/conflict count or merge-related UI.","","","Eigene Datei verwenden","Utilice el archivo nuestro","Utilisez le fichier le nôtre","ファイルを使用する","파일 사용","Skorzystaj z naszego pliku","Use o arquivo nosso","Utilize o ficheiro nosso","Используйте наш файл","使用我们的文件","使用我們的文件"
"webview","src/webviews/i18n/en.json","merge.footer.useFileTheirs","","","Use File Theirs","Webview merge/conflict count or merge-related UI.","","","Fremde Datei verwenden","Utilice el archivo de ellos","Utiliser le fichier le leur","自分のファイルを使用する","파일 사용","Użyj pliku ich","Use o arquivo deles","Use o ficheiro deles","Использовать их файлы","使用他们的文件","使用他們的文件"
"webview","src/webviews/i18n/en.json","merge.footer.hint","","","`N`/`P` navigate conflicts • `Ctrl/Cmd+Enter` apply","Webview merge/conflict count or merge-related UI.","","","`N`/`P` Konflikte navigieren • `Ctrl/Cmd+Enter` anwenden","Conflictos de navegación `N`/`P` • Se aplica `Ctrl/Cmd+Enter`","`N`/`P` naviguent dans les conflits • `Ctrl/Cmd+Enter` s'applique","`N`/`P` ナビゲートの競合 • `Ctrl/Cmd+Enter` 適用","`N`/`P` 충돌 탐색 • `Ctrl/Cmd+Enter` 적용","Konflikty nawigacji `N`/`P` • Zastosowanie `Ctrl/Cmd+Enter`","Conflitos de navegação `N`/`P` • `Ctrl/Cmd+Enter` se aplica","Conflitos de navegação `N`/`P` • Aplica-se `Ctrl/Cmd+Enter`","`N`/`P` разрешает конфликты • `Ctrl/Cmd+Enter` применяется","`N`/`P` 导航冲突 • `Ctrl/Cmd+Enter` 适用","`N`/`P` 導航衝突 • `Ctrl/Cmd+Enter` 適用"
"webview","src/webviews/i18n/en.json","merge.footer.apply","","","Apply ({resolved}/{total})","Webview merge/conflict count or merge-related UI.","{resolved} {total}","","Anwenden ({resolved}/{total})","Aplicar ({resolved}/{total})","Appliquer ({resolved}/{total})","適用 ({resolved}/{total})","적용 ({resolved}/{total})","Zastosuj ({resolved}/{total})","Aplicar ({resolved}/{total})","Aplicar ({resolved}/{total})","Применить ({resolved}/{total})","适用（{resolved}/{total}）","適用（{resolved}/{total}）"
"webview","src/webviews/i18n/en.json","merge.kind.leftOnly","","","Left only","Webview merge/conflict count or merge-related UI.","","","Nur links","Solo queda","À gauche seulement","左のみ","왼쪽만","Tylko w lewo","Apenas à esquerda","Apenas à esquerda","Только слева","仅左侧","僅左側"
"webview","src/webviews/i18n/en.json","merge.kind.rightOnly","","","Right only","Webview merge/conflict count or merge-related UI.","","","Nur rechts","Sólo derecho","Juste à droite","右のみ","오른쪽만","Tylko prawo","Apenas certo","Apenas certo","Только правильно","仅右","僅右"
"webview","src/webviews/i18n/en.json","merge.kind.conflict","","","Conflict","Webview merge/conflict count or merge-related UI.","","","Konflikt","Conflicto","Conflit","紛争","갈등","Konflikt","Conflito","Conflito","Конфликт","冲突","衝突"
"webview","src/webviews/i18n/en.json","merge.hunk.detail","","","L:{left} R:{right} Result: {result}","Webview merge/conflict count or merge-related UI.","{left} {right} {result}","","L:{left} R:{right} Ergebnis: {result}","L:{left} R:{right} Resultado: {result}","L:{left} R:{right} Résultat: {result}","L:{left} R:{right} 結果:{result}","L:{left} R:{right} 결과: {result}","L:{left} R:{right} Wynik: {result}","L:{left} R:{right} Resultado: {result}","L:{left} R:{right} Resultado: {result}","L:{left} R:{right} Результат: {result}","L:{left} R:{right} 结果: {result}","L:{left} R:{right} 結果: {result}"
"webview","src/webviews/i18n/en.json","merge.hunk.useLeft","","","Use left block","Webview merge/conflict count or merge-related UI.","","","Linken Block verwenden","Usar bloque izquierdo","Utiliser le bloc de gauche","左側のブロックを使用する","왼쪽 블록 사용","Użyj lewego bloku","Usar bloco esquerdo","Usar bloco esquerdo","Используйте левый блок","使用左块","使用左塊"
"webview","src/webviews/i18n/en.json","merge.hunk.left","","","Left","Webview merge/conflict count or merge-related UI.","","","Links","Izquierda","Gauche","左","왼쪽","Lewy","Esquerda","Esquerda","Левый","左","左"
