area,source_file,key,plural_category,plural_category_required_for_locales,english_source,context,placeholders_keep_exact,glossary_terms_to_review,current_de,current_es,current_fr,current_ja,current_ko,current_pl,current_pt-br,current_pt-pt,current_ru,current_zh-cn,current_zh-tw
host,l10n/bundle.l10n.json,"GitHub authentication failed: {message}

Make sure the GitHub Authentication extension is installed and enabled.",,,"GitHub authentication failed: {message}

Make sure the GitHub Authentication extension is installed and enabled.","Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"GitHub-Authentifizierung fehlgeschlagen: {message}

Stellen Sie sicher, dass die GitHub-Authentifizierungserweiterung installiert und aktiviert ist.","Error de autenticación de GitHub: {message}

Asegúrate de que la extensión de autenticación de GitHub esté instalada y habilitada.","L'authentification GitHub a échoué : {message}

Assurez-vous que l'extension d'authentification GitHub est installée et activée.","GitHub認証に失敗しました：{message}

GitHub認証拡張機能がインストールされ、有効になっていることを確認してください。","GitHub 인증 실패: {message}

GitHub 인증 확장 프로그램이 설치되어 있고 활성화되어 있는지 확인하세요.","Błąd uwierzytelniania GitHub: {message}

Upewnij się, że rozszerzenie uwierzytelniania GitHub jest zainstalowane i włączone.","A autenticação do GitHub falhou: {message}

Certifique-se de que a extensão de autenticação do GitHub esteja instalada e ativada.","A autenticação do GitHub falhou: {message}

Certifique-se de que a extensão de autenticação do GitHub esteja instalada e ativada.","Ошибка аутентификации GitHub: {message}

Убедитесь, что расширение GitHub Authentication установлено и включено.","GitHub 身份验证失败：{message}

请确保已安装并启用 GitHub 身份验证扩展。","GitHub 驗證失敗：{message}

請確保已安裝並啟用 GitHub 身份驗證擴充功能。"
host,l10n/bundle.l10n.json,GitHub clone failed,,,GitHub clone failed,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,GitHub-Klon fehlgeschlagen,La clonación de GitHub falló.,Échec du clonage GitHub,GitHubクローンに失敗しました,GitHub 클론 실패,Klon GitHub nie powiódł się,A clonagem do GitHub falhou,A clonagem do GitHub falhou,Клонирование GitHub не удалось.,GitHub 克隆失败,GitHub 複製失敗
host,l10n/bundle.l10n.json,GitLab clone failed,,,GitLab clone failed,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,GitLab-Klon fehlgeschlagen,La clonación de GitLab falló.,Le clonage GitLab a échoué,GitLabのクローン作成に失敗しました,GitLab 클론 실패,Klon GitLab nie powiódł się,A clonagem do GitLab falhou,A clonagem do GitLab falhou,Клонирование GitLab не удалось.,GitLab 克隆失败,GitLab 克隆失敗
host,l10n/bundle.l10n.json,"If no keys are listed, add yours with `ssh-add ~/.ssh/id_ed25519` (or `~/.ssh/id_rsa`).",,,"If no keys are listed, add yours with `ssh-add ~/.ssh/id_ed25519` (or `~/.ssh/id_rsa`).","Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"Falls keine Schlüssel aufgeführt sind, fügen Sie Ihre mit `ssh-add ~/.ssh/id_ed25519` (oder `~/.ssh/id_rsa`) hinzu.","Si no aparece ninguna clave, añada la suya con `ssh-add ~/.ssh/id_ed25519` (o `~/.ssh/id_rsa`).","Si aucune clé n'est répertoriée, ajoutez la vôtre avec `ssh-add ~/.ssh/id_ed25519` (ou `~/.ssh/id_rsa`).",キーがリストされていない場合は、`ssh-add ~/.ssh/id_ed25519` (または `~/.ssh/id_rsa`) を使用してキーを追加してください。,키가 목록에 없으면 `ssh-add ~/.ssh/id_ed25519` (또는 `~/.ssh/id_rsa`) 명령어를 사용하여 키를 추가하세요.,"Jeżeli nie ma na liście żadnych kluczy, dodaj je poleceniem `ssh-add ~/.ssh/id_ed25519` (lub `~/.ssh/id_rsa`).","Se nenhuma chave estiver listada, adicione a sua com `ssh-add ~/.ssh/id_ed25519` (ou `~/.ssh/id_rsa`).","Se nenhuma chave estiver listada, adicione a sua com `ssh-add ~/.ssh/id_ed25519` (ou `~/.ssh/id_rsa`).","Если ключи не указаны, добавьте свои с помощью команды `ssh-add ~/.ssh/id_ed25519` (или `~/.ssh/id_rsa`).",如果没有列出密钥，请使用 `ssh-add ~/.ssh/id_ed25519`（或 `~/.ssh/id_rsa`）添加您的密钥。,如果沒有列出金鑰，請使用 `ssh-add ~/.ssh/id_ed25519`（或 `~/.ssh/id_rsa`）新增您的金鑰。
host,l10n/bundle.l10n.json,IntelliGit error: {message},,,IntelliGit error: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,IntelliGit-Fehler: {message},Error de IntelliGit: {message},Erreur IntelliGit : {message},IntelliGitエラー: {message},IntelliGit 오류: {message},Błąd IntelliGit: {message},Erro do IntelliGit: {message},Erro do IntelliGit: {message},Ошибка IntelliGit: {message},IntelliGit 错误：{message},IntelliGit 錯誤：{message}
host,l10n/bundle.l10n.json,Invalid JetBrains merge tool path: {message},,,Invalid JetBrains merge tool path: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Ungültiger Pfad zum JetBrains-Merge-Tool: {message},Ruta de la herramienta de fusión de JetBrains no válida: {message},Chemin d'accès invalide pour l'outil de fusion JetBrains : {message},JetBrainsのマージツールのパスが無効です: {message},잘못된 JetBrains 병합 도구 경로: {message},Nieprawidłowa ścieżka narzędzia scalania JetBrains: {message},Caminho inválido para a ferramenta de mesclagem JetBrains: {message},Caminho inválido para a ferramenta de mesclagem JetBrains: {message},Неверный путь к инструменту слияния JetBrains: {message},JetBrains 合并工具路径无效：{message},JetBrains 合併工具路徑無效：{message}
host,l10n/bundle.l10n.json,Invalid merge file path: {message},,,Invalid merge file path: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Ungültiger Zusammenführungsdateipfad: {message},Ruta de archivo de fusión no válida: {message},Chemin d'accès au fichier de fusion invalide : {message},無効なマージファイルパス: {message},잘못된 병합 파일 경로: {message},Nieprawidłowa ścieżka do pliku scalania: {message},Caminho de arquivo de mesclagem inválido: {message},Caminho de arquivo de mesclagem inválido: {message},Неверный путь к файлу слияния: {message},合并文件路径无效：{message},合併檔案路徑無效：{message}
host,l10n/bundle.l10n.json,Invalid merge resolution content for {path}.,,,Invalid merge resolution content for {path}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Ungültiger Inhalt der Zusammenführungsauflösung für {path}.,Contenido de resolución de fusión no válido para {path}.,Contenu de résolution de fusion invalide pour {path}.,{path} のマージ解決コンテンツが無効です。,{path}에 대한 병합 해결 콘텐츠가 잘못되었습니다.,Nieprawidłowa zawartość rozwiązania scalenia dla {path}.,Conteúdo de resolução de mesclagem inválido para {path}.,Conteúdo de resolução de mesclagem inválido para {path}.,Недопустимое содержимое разрешения слияния для {path}.,{path} 的合并解析内容无效。,{path} 的合併解析內容無效。
host,l10n/bundle.l10n.json,JetBrains merge tool failed: {message},,,JetBrains merge tool failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,JetBrains-Merge-Tool fehlgeschlagen: {message},La herramienta de fusión de JetBrains falló: {message},L'outil de fusion JetBrains a échoué : {message},JetBrainsのマージツールが失敗しました: {message},JetBrains 병합 도구 실패: {message},Narzędzie do scalania JetBrains nie powiodło się: {message},A ferramenta de mesclagem da JetBrains falhou: {message},A ferramenta de mesclagem da JetBrains falhou: {message},Инструмент слияния JetBrains выдал ошибку: {message},JetBrains 合并工具失败：{message},JetBrains 合併工具失敗：{message}
host,l10n/bundle.l10n.json,JetBrains path not found: {path},,,JetBrains path not found: {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,JetBrains-Pfad nicht gefunden: {path},No se encontró la ruta de JetBrains: {path},Chemin d'accès JetBrains introuvable : {path},JetBrainsのパスが見つかりません: {path},JetBrains 경로를 찾을 수 없습니다: {path},Nie znaleziono ścieżki JetBrains: {path},Caminho do JetBrains não encontrado: {path},Caminho do JetBrains não encontrado: {path},Путь к JetBrains не найден: {path},未找到 JetBrains 路径：{path},未找到 JetBrains 路徑：{path}
host,l10n/bundle.l10n.json,Make sure your SSH key is loaded: run `ssh-add -l` in a terminal to list loaded keys.,,,Make sure your SSH key is loaded: run `ssh-add -l` in a terminal to list loaded keys.,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"Stellen Sie sicher, dass Ihr SSH-Schlüssel geladen ist: Führen Sie `ssh-add -l` in einem Terminal aus, um die geladenen Schlüssel aufzulisten.",Asegúrate de que tu clave SSH esté cargada: ejecuta `ssh-add -l` en una terminal para listar las claves cargadas.,Assurez-vous que votre clé SSH est chargée : exécutez `ssh-add -l` dans un terminal pour lister les clés chargées.,SSHキーがロードされていることを確認してください。ターミナルで`ssh-add -l`を実行すると、ロードされているキーの一覧が表示されます。,SSH 키가 로드되었는지 확인하려면 터미널에서 `ssh-add -l` 명령을 실행하여 로드된 키 목록을 확인하세요.,"Sprawdź, czy Twój klucz SSH jest załadowany: uruchom `ssh-add -l` w terminalu, aby wyświetlić listę załadowanych kluczy.",Certifique-se de que sua chave SSH esteja carregada: execute `ssh-add -l` em um terminal para listar as chaves carregadas.,Certifique-se de que sua chave SSH esteja carregada: execute `ssh-add -l` em um terminal para listar as chaves carregadas.,"Убедитесь, что ваш SSH-ключ загружен: выполните команду `ssh-add -l` в терминале, чтобы отобразить список загруженных ключей.",请确保您的 SSH 密钥已加载：在终端中运行 `ssh-add -l` 列出已加载的密钥。,請確保您的 SSH 金鑰已載入：在終端機中執行 `ssh-add -l` 列出已載入的金鑰。
host,l10n/bundle.l10n.json,"Merge tool closed, but conflict markers remain in {path}",,,"Merge tool closed, but conflict markers remain in {path}","Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"Zusammenführungstool geschlossen, aber Konfliktmarkierungen bleiben in {path} bestehen.","La herramienta de fusión se cerró, pero los marcadores de conflicto permanecen en {path}.","L'outil de fusion a été fermé, mais des marqueurs de conflit persistent dans {path}",マージツールは閉じられましたが、{path} には競合マーカーが残っています。,병합 도구가 닫혔지만 {path}에 충돌 표시가 남아 있습니다.,"Narzędzie scalania zostało zamknięte, ale znaczniki konfliktów pozostały w ścieżce {path}","A ferramenta de mesclagem foi fechada, mas os marcadores de conflito permanecem em {path}","A ferramenta de mesclagem foi fechada, mas os marcadores de conflito permanecem em {path}","Инструмент слияния закрыт, но маркеры конфликтов остаются в {path}.",合并工具已关闭，但冲突标记仍保留在 {path} 中。,合併工具已關閉，但衝突標記仍保留在 {path} 中。
host,l10n/bundle.l10n.json,Merged and staged: {path},,,Merged and staged: {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Zusammengeführt und bereitgestellt: {path},Fusionado y preparado: {path},Fusionné et préparé : {path},マージおよびステージング済み: {path},병합 및 스테이징됨: {path},Scalono i dodano do indeksu: {path},Mesclado e preparado: {path},Mesclado e preparado: {path},Объединено и подготовлено: {path},已合并并暂存：{path},已合併並暫存：{path}
host,l10n/bundle.l10n.json,No file-level patch found for {path} in {short}.,,,No file-level patch found for {path} in {short}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{path} {short},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Für {path} in {short} wurde kein Patch auf Dateiebene gefunden.,No se encontró ningún parche a nivel de archivo para {path} en {short}.,Aucun correctif au niveau du fichier trouvé pour {path} dans {short}.,{short} 内の {path} に対するファイルレベルのパッチは見つかりませんでした。,{short}에서 {path}에 대한 파일 수준 패치를 찾을 수 없습니다.,Nie znaleziono patcha na poziomie pliku dla {path} w {short}.,Não foi encontrado nenhum patch de nível de arquivo para {path} em {short}.,Não foi encontrado nenhum patch de nível de arquivo para {path} em {short}.,Для {path} в {short} не найдено патча на уровне файла.,在 {short} 中未找到 {path} 的文件级补丁。,在 {short} 中找不到 {path} 的檔案級補丁。
host,l10n/bundle.l10n.json,No history found.,,,No history found.,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Keine Historie gefunden.,No se encontró historial.,Aucun historique trouvé.,履歴が見つかりませんでした。,검색된 기록이 없습니다.,Nie znaleziono historii.,Nenhum histórico encontrado.,Nenhum histórico encontrado.,История не найдена.,未找到历史记录。,未找到歷史記錄。
host,l10n/bundle.l10n.json,No recent file history found. Enter a revision for {path},,,No recent file history found. Enter a revision for {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Es wurden keine aktuellen Dateiversionsverläufe gefunden. Geben Sie eine Revision für {path} ein.,No se encontró historial de archivos reciente. Introduzca una revisión para {path}.,Aucun historique de fichiers récent trouvé. Veuillez saisir une révision pour {path},最近のファイル履歴が見つかりませんでした。{path} のリビジョンを入力してください。,최근 파일 기록이 없습니다. {path}의 수정 버전을 입력하세요.,Nie znaleziono historii ostatniego pliku. Wprowadź wersję dla {path},Nenhum histórico de arquivos recente encontrado. Insira uma revisão para {path},Nenhum histórico de arquivos recente encontrado. Insira uma revisão para {path},История изменений файлов не найдена. Введите номер ревизии для {path},未找到最近的文件历史记录。请输入 {path} 的修订版本。,未找到最近的文件歷史記錄。請輸入 {path} 的修訂版本。
host,l10n/bundle.l10n.json,Open VS Code Merge Editor,,,Open VS Code Merge Editor,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,VS Code Merge-Editor öffnen,Abrir el editor de fusión de VS Code,Ouvrir l'éditeur de fusion VS Code,VS Codeのマージエディターを開く,VS Code 병합 편집기를 엽니다.,Otwórz edytor scalania VS Code,Abra o Editor de Mesclagem do VS Code,Abra o Editor de Mesclagem do VS Code,Откройте редактор слияния VS Code,打开 VS Code 合并编辑器,開啟 VS Code 合併編輯器
host,l10n/bundle.l10n.json,Opening JetBrains merge tool for {path}...,,,Opening JetBrains merge tool for {path}...,"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,JetBrains Merge-Tool für {path} wird geöffnet...,Abriendo la herramienta de fusión de JetBrains para {path}...,Ouverture de l'outil de fusion JetBrains pour {path}...,{path} の JetBrains マージツールを開いています...,{path}에 대한 JetBrains 병합 도구를 여는 중...,Otwieranie narzędzia scalania JetBrains dla {path}...,Abrindo a ferramenta de mesclagem da JetBrains para {path}...,Abrindo a ferramenta de mesclagem da JetBrains para {path}...,Открытие инструмента слияния JetBrains для {path}...,正在打开 JetBrains 合并工具，用于 {path}...,正在開啟 JetBrains 合併工具，用於 {path}...
host,l10n/bundle.l10n.json,Parent {number} ({short}),,,Parent {number} ({short}),"Extension-host runtime prompt, progress, confirmation action, or notification.",{number} {short},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Elternteil {number} ({short}),Padre {number} ({short}),Parent {number} ({short}),親 {number} ({short}),부모 {number} ({short}),Rodzic {number} ({short}),Pai {number} ({short}),Pai {number} ({short}),Родительский {number} ({short}),父级 {number} ({short}),父級 {number} ({short})
host,l10n/bundle.l10n.json,Publish Branch...,,,Publish Branch...,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Branch veröffentlichen...,Publicar rama...,Publier la branche...,ブランチを公開...,브랜치 게시...,Opublikuj branch...,Publicar branch...,Publicar branch...,Опубликовать ветку...,发布分支...,發布分支...
host,l10n/bundle.l10n.json,Rebase and Push,,,Rebase and Push,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Rebase und Push,Rebase y Push,Rebase et Push,リベースしてプッシュ,리베이스 및 푸시,Rebase i Push,Rebase e Push,Rebase e Push,Перебазирование и отправка,变基并推送,變基並推送
host,l10n/bundle.l10n.json,Rebase and push failed: {message},,,Rebase and push failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Rebase und Push fehlgeschlagen: {message},Error al hacer rebase y push: {message},Échec du rebasage et du push : {message},リベースとプッシュに失敗しました: {message},리베이스 및 푸시 실패: {message},Nie udało się wykonać rebase i push: {message},Falha no rebase e push: {message},Falha no rebase e push: {message},Перебазирование и отправка не удались: {message},变基和推送失败：{message},變基與推送失敗：{message}
host,l10n/bundle.l10n.json,Rebasing and pushing current branch...,,,Rebasing and pushing current branch...,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Rebase und Push des aktuellen Branches...,Rebasando y subiendo la rama actual...,Rebasage et envoi de la branche actuelle...,現在のブランチをリベースしてプッシュしています...,현재 브랜치를 리베이스하고 푸시하는 중...,Wykonywanie rebase i push bieżącej gałęzi...,Rebaseando e enviando o branch atual...,Rebaseando e enviando o branch atual...,Перебазирование и отправка текущей ветки...,正在变基并推送当前分支...,正在變基並推送目前分支...
host,l10n/bundle.l10n.json,"Remote ""origin"" already exists. How do you want to proceed?",,,"Remote ""origin"" already exists. How do you want to proceed?","Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Der origin-Remote existiert bereits. Wie möchten Sie fortfahren?,"El remoto ""origin"" ya existe. ¿Cómo deseas continuar?",Le dépôt distant « origin » existe déjà. Comment souhaitez-vous procéder ?,リモートの「オリジン」は既に存在します。どのように進めますか？ origin,"원격 ""origin""이 이미 존재합니다. 어떻게 진행하시겠습니까?",Zdalny „origin” już istnieje. Jak chcesz kontynuować?,"O remoto ""origin"" já existe. Como deseja prosseguir?","O remoto ""origin"" já existe. Como pretende continuar?",Удалённый репозиторий «origin» уже существует. Как продолжить?,远程“origin”已存在。您想如何继续？,遠端「origin」已存在。您想如何繼續？
host,l10n/bundle.l10n.json,Resolved: {path},,,Resolved: {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Aufgelöst: {path},Resuelto: {path},Résolu : {path},解決済み: {path},해결됨: {path},Rozwiązano: {path},Resolvido: {path},Resolvido: {path},Решено: {path},已解决：{path},已解決：{path}
host,l10n/bundle.l10n.json,Restore,,,Restore,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Wiederherstellen,Restaurar,Restaurer,復元する,복원하다,Przywróć,Restaurar,Restaurar,Восстановить,恢复,恢復
host,l10n/bundle.l10n.json,Restore failed: {message},,,Restore failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Wiederherstellung fehlgeschlagen: {message},Error al restaurar: {message},Échec de la restauration : {message},復元に失敗しました: {message},복원 실패: {message},Przywracanie nie powiodło się: {message},Restauração falhou: {message},Restauração falhou: {message},Восстановление не удалось: {message},恢复失败：{message},恢復失敗：{message}
host,l10n/bundle.l10n.json,Restored {branch},,,Restored {branch},"Extension-host runtime prompt, progress, confirmation action, or notification.",{branch},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Wiederhergestellt {branch},Restaurado {branch},{branch} restaurée,復元された{branch},복원된 {branch},Przywrócono {branch},Restaurado {branch},Restaurado {branch},Восстановлена ​​{branch},已恢复 {branch},已恢復 {branch}
host,l10n/bundle.l10n.json,Revert Change,,,Revert Change,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Änderung rückgängig machen,Revertir cambios,Annuler la modification,変更を元に戻す,변경 사항 되돌리기,Przywróć zmianę,Reverter alteração,Reverter alteração,Отменить изменение,撤销更改,撤銷更改
host,l10n/bundle.l10n.json,Revert Selected Change,,,Revert Selected Change,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Ausgewählte Änderung rückgängig machen,Revertir los cambios seleccionados,Annuler la modification sélectionnée,選択した変更を元に戻す,선택한 변경 사항 되돌리기,Przywróć wybraną zmianę,Reverter alteração selecionada,Reverter alteração selecionada,Отменить выбранное изменение,撤销所选更改,撤銷所選更改
host,l10n/bundle.l10n.json,Revert selected change failed: {message},,,Revert selected change failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Die ausgewählte Änderung konnte nicht rückgängig gemacht werden: {message},Error al revertir el cambio seleccionado: {message},L'annulation de la modification sélectionnée a échoué : {message},選択した変更を元に戻すのに失敗しました: {message},선택한 변경 사항 되돌리기 실패: {message},Nie udało się przywrócić wybranej zmiany: {message},A reversão da alteração selecionada falhou: {message},A reversão da alteração selecionada falhou: {message},Отмена выбранного изменения не удалась: {message},撤销所选更改失败：{message},撤銷所選變更失敗：{message}
host,l10n/bundle.l10n.json,Reverted selected change from {short} for {path}.,,,Reverted selected change from {short} for {path}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{short} {path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Die ausgewählte Änderung von {short} für {path} wurde rückgängig gemacht.,Se revirtió el cambio seleccionado de {short} para {path}.,Modification sélectionnée annulée : {short} remplacé par {path}.,{short} から {path} への選択された変更を元に戻しました。,{short}에서 {path}로 변경한 내용을 되돌렸습니다.,Przywrócono wybraną zmianę z {short} dla {path}.,Revertida a alteração selecionada de {short} para {path}.,Revertida a alteração selecionada de {short} para {path}.,Отменено выбранное изменение из {short} для {path}.,已还原来自 {short} 的 {path} 的选定更改。,已還原來自 {short} 的 {path} 的選定變更。
host,l10n/bundle.l10n.json,Reverting selected change for {path}...,,,Reverting selected change for {path}...,"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Die ausgewählte Änderung für {path} wird rückgängig gemacht...,Revirtiendo el cambio seleccionado para {path}...,Annulation de la modification sélectionnée pour {path}...,{path} の選択した変更を元に戻しています...,{path}에 대해 선택한 변경 사항을 되돌리는 중...,Przywracanie wybranej zmiany dla {path}...,Revertendo a alteração selecionada para {path}...,Revertendo a alteração selecionada para {path}...,Отмена выбранного изменения для {path}...,正在撤销对 {path} 的选定更改...,正在撤銷對 {path} 的選定變更...
host,l10n/bundle.l10n.json,Rollback failed: {message},,,Rollback failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Rollback fehlgeschlagen: {message},Error al revertir la operación: {message},Échec du rollback : {message},ロールバックに失敗しました: {message},롤백 실패: {message},Nie udało się wycofać: {message},O rollback falhou: {message},O rollback falhou: {message},Откат не удался: {message},回滚失败：{message},回滾失敗：{message}
host,l10n/bundle.l10n.json,"Run the ""GitHub: Sign Out"" command, then retry.",,,"Run the ""GitHub: Sign Out"" command, then retry.","Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Führen Sie den Befehl „GitHub: Abmelden“ aus und versuchen Sie es dann erneut.,"Ejecuta el comando ""GitHub: Cerrar sesión"" y vuelve a intentarlo.","Exécutez la commande « GitHub : Se déconnecter », puis réessayez.",「GitHub: サインアウト」コマンドを実行してから、もう一度お試しください。,"""GitHub: 로그아웃"" 명령을 실행한 다음 다시 시도하세요.",Uruchom polecenie „GitHub: Sign Out” i spróbuj ponownie.,"Execute o comando ""GitHub: Sair"" e tente novamente.","Execute o comando ""GitHub: Sair"" e tente novamente.","Выполните команду ""GitHub: Sign Out"", затем повторите попытку.",运行“GitHub: Sign Out”命令，然后重试。,執行“GitHub: Sign Out”命令，然後重試。
host,l10n/bundle.l10n.json,SSH clone failed,,,SSH clone failed,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,SSH-Klonen fehlgeschlagen,Falló la clonación SSH.,Échec du clonage SSH,SSHクローンが失敗しました,SSH 클론 실패,Klonowanie przez SSH nie powiodło się,A clonagem SSH falhou,A clonagem SSH falhou,Клонирование SSH не удалось.,SSH 克隆失败,SSH 克隆失敗
host,l10n/bundle.l10n.json,Saved JetBrains merge tool path. Executable: {path},,,Saved JetBrains merge tool path. Executable: {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Pfad zum JetBrains-Merge-Tool gespeichert. Ausführbare Datei: {path},Ruta de la herramienta de fusión de JetBrains guardada. Ejecutable: {path},Chemin d'accès enregistré de l'outil de fusion JetBrains. Exécutable : {path},JetBrainsマージツールのパスを保存しました。実行ファイル: {path},저장된 JetBrains 병합 도구 경로. 실행 파일: {path},Zapisano ścieżkę narzędzia scalania JetBrains. Plik wykonywalny: {path},Caminho da ferramenta de mesclagem JetBrains salvo. Executável: {path},Caminho da ferramenta de mesclagem JetBrains salvo. Executável: {path},Сохранён путь к инструменту слияния JetBrains. Исполняемый файл: {path},已保存 JetBrains 合并工具路径。可执行文件：{path},已儲存 JetBrains 合併工具路徑。執行檔：{path}
host,l10n/bundle.l10n.json,Saved JetBrains merge tool path. Resolved executable: {path},,,Saved JetBrains merge tool path. Resolved executable: {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Pfad des JetBrains-Merge-Tools gespeichert. Aufgelöste ausführbare Datei: {path},Ruta de la herramienta de fusión de JetBrains guardada. Ejecutable resuelto: {path},Chemin d'accès à l'outil de fusion JetBrains enregistré. Exécutable résolu : {path},JetBrainsマージツールのパスを保存しました。解決された実行ファイル: {path},JetBrains 병합 도구 경로가 저장되었습니다. 실행 파일 확인됨: {path},Zapisano ścieżkę narzędzia scalania JetBrains. Rozwiązany plik wykonywalny: {path},Caminho da ferramenta de mesclagem JetBrains salvo. Executável resolvido: {path},Caminho da ferramenta de mesclagem JetBrains salvo. Executável resolvido: {path},Сохранен путь к инструменту слияния JetBrains. Разрешен исполняемый файл: {path},已保存 JetBrains 合并工具路径。已解析的可执行文件：{path},已儲存 JetBrains 合併工具路徑。已解析的可執行檔：{path}
host,l10n/bundle.l10n.json,Select a branch for {path},,,Select a branch for {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Branch für {path} auswählen,Seleccione una rama para {path},Sélectionnez une branche pour {path},{path} のブランチを選択してください,{path}에 대한 브랜치를 선택하세요,Wybierz gałąź dla {path},Selecione uma ramificação para {path},Selecione uma ramificação para {path},Выберите ветку для {path},为 {path} 选择一个分支,為 {path} 選擇一個分支
